Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.13/cv3/act/Sigmoid,Sigmoid,3276800,0.24%,204800,0.33%,0,0.00%,1x128x20x20,1x128x20x20
/model.13/cv3/act/Mul,Mul,102400,0.01%,204800,0.33%,0,0.00%,1x128x20x20,1x128x20x20
/model.14/conv/Conv,Conv,6604800,0.49%,118912,0.19%,8256,0.44%,1x128x20x20,1x64x20x20
/model.14/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.14/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.15/Resize,Resize,0,0.00%,409600,0.65%,0,0.00%,1x64x20x20,1x64x40x40
/model.17/cv1/conv/Conv,Conv,13209600,0.97%,213056,0.34%,4128,0.22%,1x128x40x40,1x32x40x40
/model.17/cv2/conv/Conv,Conv,13209600,0.97%,213056,0.34%,4128,0.22%,1x128x40x40,1x32x40x40
/model.17/cv1/act/Sigmoid,Sigmoid,3276800,0.24%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/cv2/act/Sigmoid,Sigmoid,3276800,0.24%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/cv1/act/Mul,Mul,102400,0.01%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/cv2/act/Mul,Mul,102400,0.01%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/m/m.0/cv1/conv/Conv,Conv,3379200,0.25%,206912,0.33%,1056,0.06%,1x32x40x40,1x32x40x40
/model.17/m/m.0/cv1/act/Sigmoid,Sigmoid,3276800,0.24%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/m/m.0/cv1/act/Mul,Mul,102400,0.01%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/m/m.0/cv2/conv/Conv,Conv,29593600,2.18%,223296,0.36%,9248,0.49%,1x32x40x40,1x32x40x40
/model.17/m/m.0/cv2/act/Sigmoid,Sigmoid,3276800,0.24%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/m/m.0/cv2/act/Mul,Mul,102400,0.01%,204800,0.33%,0,0.00%,1x32x40x40,1x32x40x40
/model.17/cv3/conv/Conv,Conv,13312000,0.98%,417920,0.66%,4160,0.22%,1x64x40x40,1x64x40x40
/model.17/cv3/act/Sigmoid,Sigmoid,6553600,0.48%,409600,0.65%,0,0.00%,1x64x40x40,1x64x40x40
/model.17/cv3/act/Mul,Mul,204800,0.02%,409600,0.65%,0,0.00%,1x64x40x40,1x64x40x40
/model.18/conv/Conv,Conv,29542400,2.18%,176256,0.28%,36928,1.95%,1x64x40x40,1x64x20x20
/model.24/m.0/Conv,Conv,53040000,3.91%,1665150,2.65%,16575,0.88%,1x64x40x40,1x255x40x40
/model.18/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.18/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.24/Transpose,Transpose,0,0.00%,1632000,2.60%,0,0.00%,1x3x85x40x40,1x3x40x40x85
/model.24/Sigmoid,Sigmoid,26112000,1.92%,1632000,2.60%,0,0.00%,1x3x40x40x85,1x3x40x40x85
/model.20/cv1/conv/Conv,Conv,6604800,0.49%,118912,0.19%,8256,0.44%,1x128x20x20,1x64x20x20
/model.20/cv2/conv/Conv,Conv,6604800,0.49%,118912,0.19%,8256,0.44%,1x128x20x20,1x64x20x20
/model.24/Split,Split,0,0.00%,1632024,2.60%,3,0.00%,1x3x40x40x85,1x3x40x40x2
/model.20/cv1/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
